"startyr","fuel.general","overnightcategory","plntcode","capacityfactor","fill","EPM"
1993,"gas","CT","55587",0.518541433965578,0,NA
1993,"gas","CT","55590",0.341053110730594,0,NA
1993,"gas","CT","55595",0.513465015397685,0,NA
1993,"gas","CT","55752",0.738156392694064,0,NA
1993,"gas","CT","6579",0.142842132609586,0,NA
1993,"gas","FC",NA,NA,1,NA
1993,"gas","ST","10797",0.210587442922374,0,NA
1993,"gas","ST","50404",0.685470869453731,0,NA
1993,"gas","ST","52099",0.32648401826484,0,NA
1993,"gas","ST","54015",0.602604225423046,0,NA
1993,"geothermal","geothermal",NA,0.7444,1,0.7444
1993,"MSW","MSW",NA,0.6942,1,0.6942
1993,"nuclear","nuclear",NA,0.9168,1,0.9168
1993,"petroleum","CC",NA,NA,1,NA
1993,"petroleum","CT","57065",0.507195240071952,0,NA
1993,"petroleum","CT","7342",0.474285483377494,0,NA
1993,"petroleum","CT","7464",0.258021720350487,0,NA
1993,"petroleum","CT","7503",0.176283374844334,0,NA
1993,"petroleum","CT","90",1,0,NA
1993,"petroleum","ST",NA,NA,1,NA
1993,"solar","PV",NA,0.2595,1,0.2595
1993,"solar","solar_thermal",NA,0.21475,1,0.21475
1993,"water","hydro","10155",0.397380456102117,0,NA
1993,"water","hydro","50362",0.208059865020824,0,NA
1993,"water","hydro","50972",0.290748470498002,0,NA
1993,"water","hydro","54142",0.293833794031311,0,NA
1993,"water","hydro","54306",0.348524934938302,0,NA
1993,"water","hydro","54355",0.440120812404871,0,NA
1993,"water","hydro","54395",0.318950615263229,0,NA
1993,"water","hydro","54558",0.335269043086097,0,NA
1993,"water","hydro","54668",0.578064738711314,0,NA
1993,"water","hydro","54729",0.539907816532658,0,NA
1993,"water","hydro","54827",0.288389504714392,0,NA
1993,"water","hydro","55000",0.659931468797565,0,NA
1993,"water","hydro","57854",0.122161973617453,0,NA
1993,"water","hydro","7015",0.29703958340522,0,NA
1993,"water","hydro","7016",0.445459157787925,0,NA
1993,"water","hydro","7135",0.446010409032828,0,NA
1993,"water","hydro","7164",0.127348363774734,0,NA
1993,"water","hydro","7179",0.453633845763572,0,NA
1993,"water","hydro","7338",0.236252489532009,0,NA
1993,"water","hydro","7373",0.145622989669579,0,NA
1993,"water","hydro","7507",0.147146118721461,0,NA
1993,"wind","wind",NA,0.3396,1,0.3396
1994,"biomass","biomass","50231",0.211882681887367,0,NA
1994,"biomass","biomass","50397",0.764291361802911,0,NA
1994,"biomass","biomass","52118",0.48887934457974,0,NA
1994,"biomass","biomass","54529",0.378612247223217,0,NA
1994,"coal","coal","10043",0.530024722631873,0,NA
1994,"coal","coal","10566",0.523051564225597,0,NA
1994,"coal","coal","10672",0.551881955491452,0,NA
1994,"coal","coal","10864",0.702813282748059,0,NA
1994,"coal","coal","52071",0.969938184670272,0,NA
1994,"coal","coal","54035",0.67997256476064,0,NA
1994,"gas","CC","10683",0.488691154036017,0,NA
1994,"gas","CC","10725",1,0,NA
1994,"gas","CC","4939",0.280598493867142,0,NA
1994,"gas","CC","50006",0.994778644041926,0,NA
1994,"gas","CC","50707",0.257142956439077,0,NA
1994,"gas","CC","50708",0.885163148481261,0,NA
1994,"gas","CC","54076",0.244314623579356,0,NA
1994,"gas","CC","54096",0.461388917682493,0,NA
1994,"gas","CC","54114",0.619837732363175,0,NA
1994,"gas","CC","54426",0.381152565543851,0,NA
1994,"gas","CC","54537",0.302755476342526,0,NA
1994,"gas","CC","54547",0.414957536201858,0,NA
1994,"gas","CC","54574",0.547291610538124,0,NA
1994,"gas","CC","54640",0.284504394549198,0,NA
1994,"gas","CC","54658",0.578431370796845,0,NA
1994,"gas","CC","54676",0.703676248950993,0,NA
1994,"gas","CC","54694",0.51232514982659,0,NA
1994,"gas","CC","54749",0.593984566409319,0,NA
1994,"gas","CC","54807",0.239615169293822,0,NA
1994,"gas","CC","54844",0.299487117644505,0,NA
1994,"gas","CC","612",1,0,NA
1994,"gas","CC","7314",0.781331838958555,0,NA
1994,"gas","CC","7784",0.132895061966249,0,NA
1994,"gas","CT","10050",0.344589877162518,0,NA
1994,"gas","CT","10180",0.363120491136633,0,NA
1994,"gas","CT","10403",1,0,NA
1994,"gas","CT","10532",1,0,NA
1994,"gas","CT","1239",0.209214160728203,0,NA
1994,"gas","CT","2336",0.220542594952852,0,NA
1994,"gas","CT","2465",0.147358472038101,0,NA
1994,"gas","CT","3628",0.102035072652919,0,NA
1994,"gas","CT","50693",1,0,NA
1994,"gas","CT","52076",0.671394611816999,0,NA
1994,"gas","CT","544",0.123696445437683,0,NA
1994,"gas","CT","54536",1,0,NA
1994,"gas","CT","54541",0.493168844262517,0,NA
1994,"gas","CT","54748",0.807426392956921,0,NA
1994,"gas","CT","54769",0.786560888746195,0,NA
1994,"gas","CT","54781",0.779392610825723,0,NA
1994,"gas","CT","54903",0.824144439093417,0,NA
1994,"gas","CT","54932",0.208467186189544,0,NA
1994,"gas","CT","54938",0.287576089231355,0,NA
1994,"gas","CT","54940",0.173858618721461,0,NA
1994,"gas","CT","55950",0.583655019401493,0,NA
1994,"gas","CT","7238",1,0,NA
1994,"gas","CT","7345",0.849267853849321,0,NA
1994,"gas","FC",NA,NA,1,NA
1994,"gas","ST","10186",0.177281735159817,0,NA
1994,"geothermal","geothermal","52028",0.646107456140351,0,NA
1994,"geothermal","geothermal","55991",0.507000718504851,0,NA
1994,"MSW","MSW","50662",0.6047878520389,0,NA
1994,"MSW","MSW","50960",0.749347253932014,0,NA
1994,"MSW","MSW","54746",0.732426767425274,0,NA
1994,"nuclear","nuclear",NA,0.9168,1,0.9168
1994,"petroleum","CC",NA,NA,1,NA
1994,"petroleum","CT","54541",0.29174337264597,0,NA
1994,"petroleum","CT","57057",0.54244499792445,0,NA
1994,"petroleum","CT","60243",0.411581569115816,0,NA
1994,"petroleum","CT","6319",0.71604671008309,0,NA
1994,"petroleum","CT","6323",0.506149617027545,0,NA
1994,"petroleum","CT","6338",0.224242410405424,0,NA
1994,"petroleum","CT","7249",0.189805079766903,0,NA
1994,"petroleum","CT","7371",0.502232142857143,0,NA
1994,"petroleum","CT","7463",0.638443449503089,0,NA
1994,"petroleum","ST","10186",0.522546426594714,0,NA
1994,"solar","PV","7523",0.199010654490107,0,NA
1994,"solar","solar_thermal",NA,0.21475,1,0.21475
1994,"water","hydro","4204",0.299247028241017,0,NA
1994,"water","hydro","54772",0.625932165516842,0,NA
1994,"water","hydro","54812",0.315812545865949,0,NA
1994,"water","hydro","54860",0.246471761487515,0,NA
1994,"water","hydro","54872",0.230232591324201,0,NA
1994,"water","hydro","56125",0.20979287345075,0,NA
1994,"water","hydro","7127",0.259423208879293,0,NA
1994,"water","hydro","7427",0.385769406283975,0,NA
1994,"water","hydro","745",0.354711963361243,0,NA
1994,"water","hydro","7508",0.544778235757774,0,NA
1994,"water","hydro","7514",0.161602636728808,0,NA
1994,"water","hydro","7541",0.387224764079148,0,NA
1994,"water","hydro","7807",0.20038034074167,0,NA
1994,"wind","wind","54794",0.372112609352242,0,NA
1994,"wind","wind","54931",0.347946676061464,0,NA
1994,"wind","wind","57301",0.259801298515982,0,NA
1995,"biomass","biomass","50333",0.253648390492498,0,NA
1995,"biomass","biomass","50804",0.477957272120478,0,NA
1995,"biomass","biomass","54751",0.447978011206,0,NA
1995,"coal","coal","10143",0.753958293740217,0,NA
1995,"coal","coal","10865",1,0,NA
1995,"coal","coal","130",1,0,NA
1995,"coal","coal","50888",0.582651221587701,0,NA
1995,"coal","coal","50931",0.730149065509966,0,NA
1995,"coal","coal","50976",0.453831695908274,0,NA
1995,"coal","coal","54755",0.573972731938338,0,NA
1995,"coal","coal","6071",0.852459200740957,0,NA
1995,"coal","coal","7213",1,0,NA
1995,"coal","coal","7504",0.928350914207938,0,NA
1995,"coal","coal","8223",1,0,NA
1995,"gas","CC","10091",1,0,NA
1995,"gas","CC","10554",1,0,NA
1995,"gas","CC","10682",0.106992409048903,0,NA
1995,"gas","CC","2070",0.431828646959865,0,NA
1995,"gas","CC","3236",0.358746329464649,0,NA
1995,"gas","CC","50458",0.614004712932095,0,NA
1995,"gas","CC","52109",0.584724283766282,0,NA
1995,"gas","CC","54365",0.366845552655367,0,NA
1995,"gas","CC","54912",1,0,NA
1995,"gas","CC","54915",0.853741261599324,0,NA
1995,"gas","CC","7350",0.680751134070854,0,NA
1995,"gas","CC","7527",0.57387430363171,0,NA
1995,"gas","CT","10136",1,0,NA
1995,"gas","CT","10649",0.718842569708721,0,NA
1995,"gas","CT","50304",0.680749898965627,0,NA
1995,"gas","CT","50365",1,0,NA
1995,"gas","CT","50569",0.664967517712676,0,NA
1995,"gas","CT","50570",1,0,NA
1995,"gas","CT","50932",0.710028542804718,0,NA
1995,"gas","CT","50985",0.736537589693412,0,NA
1995,"gas","CT","54091",0.644797033961187,0,NA
1995,"gas","CT","54149",0.712443496541339,0,NA
1995,"gas","CT","54286",0.205291239635363,0,NA
1995,"gas","CT","54296",1,0,NA
1995,"gas","CT","54562",0.560429958199033,0,NA
1995,"gas","CT","54595",0.389393772196854,0,NA
1995,"gas","CT","54663",1,0,NA
1995,"gas","CT","54890",0.934886322773973,0,NA
1995,"gas","CT","54907",0.730459928296233,0,NA
1995,"gas","CT","54913",0.406720712065332,0,NA
1995,"gas","CT","54918",0.876651127283105,0,NA
1995,"gas","CT","54933",0.151771681907607,0,NA
1995,"gas","CT","54934",1,0,NA
1995,"gas","CT","54937",0.914178560518361,0,NA
1995,"gas","CT","55035",0.519806994104951,0,NA
1995,"gas","CT","55037",0.879117065787248,0,NA
1995,"gas","CT","55084",0.591511139365382,0,NA
1995,"gas","CT","55134",0.558066324200913,0,NA
1995,"gas","CT","55778",0.273390427220336,0,NA
1995,"gas","CT","55799",0.613954915644211,0,NA
1995,"gas","CT","57573",0.632135774857888,0,NA
1995,"gas","CT","58947",0.810764892071399,0,NA
1995,"gas","CT","7266",0.325149269827242,0,NA
1995,"gas","CT","7296",0.11052998437326,0,NA
1995,"gas","CT","7325",0.713453694186832,0,NA
1995,"gas","CT","7527",0.225418357749873,0,NA
1995,"gas","FC",NA,NA,1,NA
1995,"gas","ST","10639",1,0,NA
1995,"gas","ST","54416",1,0,NA
1995,"gas","ST","54955",0.235159817351598,0,NA
1995,"gas","ST","56284",0.452835296434418,0,NA
1995,"gas","ST","7384",0.195020658217625,0,NA
1995,"geothermal","geothermal",NA,0.7444,1,0.7444
1995,"MSW","MSW","50271",0.626205895366536,0,NA
1995,"MSW","MSW","50657",0.553306451076562,0,NA
1995,"MSW","MSW","54758",0.86958446755567,0,NA
1995,"nuclear","nuclear",NA,0.9168,1,0.9168
1995,"petroleum","CC",NA,NA,1,NA
1995,"petroleum","CT","6330",0.612694421871372,0,NA
1995,"petroleum","CT","6567",0.949615752773742,0,NA
1995,"petroleum","CT","7485",0.816247498565262,0,NA
1995,"petroleum","ST",NA,NA,1,NA
1995,"solar","PV",NA,0.2595,1,0.2595
1995,"solar","solar_thermal",NA,0.21475,1,0.21475
1995,"water","hydro","50285",0.220195976027397,0,NA
1995,"water","hydro","54524",0.505169903089478,0,NA
1995,"water","hydro","54953",0.553696778519355,0,NA
1995,"water","hydro","622",0.379306642748424,0,NA
1995,"water","hydro","7362",0.234779299847793,0,NA
1995,"water","hydro","7493",0.99439418442415,0,NA
1995,"water","hydro","7590",0.565394651011089,0,NA
1995,"water","hydro","7752",0.520259941206315,0,NA
1995,"wind","wind","54966",0.171585591361271,0,NA
1996,"biomass","biomass","54338",0.192030037868216,0,NA
1996,"biomass","biomass","54763",0.679307562234536,0,NA
1996,"biomass","biomass","54850",0.484788411656519,0,NA
1996,"biomass","biomass","56192",0.321750646879756,0,NA
1996,"biomass","biomass","7627",0.585124549418956,0,NA
1996,"coal","coal","54304",0.439334990001748,0,NA
1996,"coal","coal","7210",0.705294088819197,0,NA
1996,"coal","coal","7242",0.644579545395882,0,NA
1996,"coal","coal","7549",0.228863685287315,0,NA
1996,"gas","CC","50153",0.684514069634703,0,NA
1996,"gas","CC","50243",0.931233016910286,0,NA
1996,"gas","CC","50292",0.593431474403636,0,NA
1996,"gas","CC","54321",1,0,NA
1996,"gas","CC","54761",0.658933742504819,0,NA
1996,"gas","CC","54817",0.513737153583509,0,NA
1996,"gas","CC","54832",0.300502792352016,0,NA
1996,"gas","CC","54914",0.72565825450401,0,NA
1996,"gas","CC","55598",0.55347859792682,0,NA
1996,"gas","CC","58198",0.506066294730567,0,NA
1996,"gas","CC","620",1,0,NA
1996,"gas","CC","7153",0.814548392337763,0,NA
1996,"gas","CC","862",0.115627590471029,0,NA
1996,"gas","CT","10275",1,0,NA
1996,"gas","CT","50153",0.283307838660578,0,NA
1996,"gas","CT","50709",0.488510543077324,0,NA
1996,"gas","CT","50949",0.206931576004104,0,NA
1996,"gas","CT","52149",1,0,NA
1996,"gas","CT","54556",0.144541888139745,0,NA
1996,"gas","CT","54578",0.772558283664823,0,NA
1996,"gas","CT","54579",0.825002226027397,0,NA
1996,"gas","CT","54623",0.504401121661824,0,NA
1996,"gas","CT","54756",1,0,NA
1996,"gas","CT","54761",1,0,NA
1996,"gas","CT","54975",0.884035963458175,0,NA
1996,"gas","CT","54984",0.682496207508879,0,NA
1996,"gas","CT","54987",0.118118307559614,0,NA
1996,"gas","CT","55004",0.110334729696673,0,NA
1996,"gas","CT","55005",0.106864005422374,0,NA
1996,"gas","CT","55013",1,0,NA
1996,"gas","CT","55014",1,0,NA
1996,"gas","CT","55036",0.369166607305936,0,NA
1996,"gas","CT","55038",0.23017603051539,0,NA
1996,"gas","CT","55591",0.358511743721461,0,NA
1996,"gas","CT","55753",0.736825315710616,0,NA
1996,"gas","CT","55776",0.573896468797565,0,NA
1996,"gas","CT","58075",0.1166633799345,0,NA
1996,"gas","CT","58165",0.586463175725438,0,NA
1996,"gas","CT","58584",0.448626454558845,0,NA
1996,"gas","CT","7595",0.151645737569762,0,NA
1996,"gas","CT","8049",0.143170181022642,0,NA
1996,"gas","FC",NA,NA,1,NA
1996,"gas","ST","54761",1,0,NA
1996,"gas","ST","54995",0.553611571118115,0,NA
1996,"gas","ST","55044",0.35695410829951,0,NA
1996,"gas","ST","55557",0.61946148244371,0,NA
1996,"gas","ST","7701",0.433660609900773,0,NA
1996,"gas","ST","7704",0.153336019339243,0,NA
1996,"geothermal","geothermal","54111",0.912470011015672,0,NA
1996,"geothermal","geothermal","54996",0.736095167640281,0,NA
1996,"MSW","MSW","50413",0.529740150737568,0,NA
1996,"nuclear","nuclear",NA,0.9168,1,0.9168
1996,"petroleum","CC","6504",1,0,NA
1996,"petroleum","CT","6339",0.248972651663405,0,NA
1996,"petroleum","CT","7462",0.425946047515711,0,NA
1996,"petroleum","CT","7488",0.658310487062405,0,NA
1996,"petroleum","CT","7506",0.16151023169288,0,NA
1996,"petroleum","ST","54992",1,0,NA
1996,"solar","PV",NA,0.2595,1,0.2595
1996,"solar","solar_thermal",NA,0.21475,1,0.21475
1996,"water","hydro","56978",0.627690802348337,0,NA
1996,"water","hydro","7072",0.202295486086087,0,NA
1996,"water","hydro","7657",1,0,NA
1996,"water","hydro","955",0.561328410585765,0,NA
1996,"wind","wind","50754",0.836391949573159,0,NA
1996,"wind","wind","50826",0.107561575261791,0,NA
1997,"biomass","biomass","56079",0.182090334855403,0,NA
1997,"biomass","biomass","60084",0.500026489244256,0,NA
1997,"coal","coal","60",0.969146924062147,0,NA
1997,"gas","CC","10030",0.29301302712866,0,NA
1997,"gas","CC","50152",1,0,NA
1997,"gas","CC","50966",0.266124720949712,0,NA
1997,"gas","CC","54333",0.877603891652948,0,NA
1997,"gas","CC","54785",0.549223193409492,0,NA
1997,"gas","CC","54944",0.505926790823252,0,NA
1997,"gas","CC","55010",0.181345403171042,0,NA
1997,"gas","CC","55011",0.312076676982711,0,NA
1997,"gas","CC","55040",0.148199308559071,0,NA
1997,"gas","CC","55096",0.515428409202402,0,NA
1997,"gas","CC","55592",0.532236697731866,0,NA
1997,"gas","CC","55596",0.801994175816083,0,NA
1997,"gas","CC","58161",0.739950994172971,0,NA
1997,"gas","CC","6043",1,0,NA
1997,"gas","CC","7551",0.460158959241208,0,NA
1997,"gas","CC","7552",0.628213258814074,0,NA
1997,"gas","CC","7699",0.568298794516474,0,NA
1997,"gas","CT","10339",0.600307978647779,0,NA
1997,"gas","CT","10549",1,0,NA
1997,"gas","CT","10692",1,0,NA
1997,"gas","CT","10820",0.325268300672248,0,NA
1997,"gas","CT","1355",0.130566895236043,0,NA
1997,"gas","CT","1556",0.107671675526335,0,NA
1997,"gas","CT","52152",0.279853469300686,0,NA
1997,"gas","CT","52204",1,0,NA
1997,"gas","CT","54458",0.470090691158157,0,NA
1997,"gas","CT","54939",0.979400591180817,0,NA
1997,"gas","CT","54970",1,0,NA
1997,"gas","CT","55006",0.431701955782313,0,NA
1997,"gas","CT","55051",0.602798019082766,0,NA
1997,"gas","CT","55057",0.273152129708904,0,NA
1997,"gas","CT","55060",0.214358193810249,0,NA
1997,"gas","CT","55073",0.796351574391172,0,NA
1997,"gas","CT","55074",0.702725457810122,0,NA
1997,"gas","CT","55094",0.837394637155751,0,NA
1997,"gas","CT","55095",0.230063641552511,0,NA
1997,"gas","CT","55096",0.68530658838878,0,NA
1997,"gas","CT","55584",0.34809318450871,0,NA
1997,"gas","CT","55586",0.293856768983595,0,NA
1997,"gas","CT","55594",0.816210006745538,0,NA
1997,"gas","CT","55761",0.530619442841377,0,NA
1997,"gas","CT","55767",0.683403147288577,0,NA
1997,"gas","CT","55768",0.509391853466168,0,NA
1997,"gas","CT","56169",0.513420449196922,0,NA
1997,"gas","CT","57557",0.284859456539465,0,NA
1997,"gas","CT","58179",0.82889095890411,0,NA
1997,"gas","CT","7605",0.687841775298277,0,NA
1997,"gas","CT","7705",0.135930374809741,0,NA
1997,"gas","FC",NA,NA,1,NA
1997,"gas","ST","50733",0.463586998081607,0,NA
1997,"gas","ST","55092",0.664260850456621,0,NA
1997,"gas","ST","55096",0.235796683489546,0,NA
1997,"gas","ST","56006",0.145528310502283,0,NA
1997,"gas","ST","56076",0.472190180073471,0,NA
1997,"geothermal","geothermal",NA,0.7444,1,0.7444
1997,"MSW","MSW","52010",1,0,NA
1997,"nuclear","nuclear","7722",0.837135288083176,0,NA
1997,"petroleum","CC",NA,NA,1,NA
1997,"petroleum","CT","54803",0.344784703305066,0,NA
1997,"petroleum","CT","6314",0.53648402283105,0,NA
1997,"petroleum","CT","7169",0.271840294817328,0,NA
1997,"petroleum","CT","7482",0.224589330190358,0,NA
1997,"petroleum","ST","56024",0.347942432544624,0,NA
1997,"solar","PV",NA,0.2595,1,0.2595
1997,"solar","solar_thermal",NA,0.21475,1,0.21475
1997,"water","hydro","7233",0.256257615587567,0,NA
1997,"water","hydro","7511",0.844467782126549,0,NA
1997,"water","hydro","7751",0.500302182379801,0,NA
1997,"wind","wind","7381",0.218842751141553,0,NA
1998,"biomass","biomass","50398",0.593183090266676,0,NA
1998,"coal","coal","508",0.349837698176352,0,NA
1998,"coal","coal","57928",0.517154055229398,0,NA
1998,"gas","CC","10761",0.259252381746787,0,NA
1998,"gas","CC","533",0.970655571663682,0,NA
1998,"gas","CC","54667",0.197886889634106,0,NA
1998,"gas","CC","55042",0.686288591932264,0,NA
1998,"gas","CC","55043",0.503547518088942,0,NA
1998,"gas","CC","55966",0.545948270354604,0,NA
1998,"gas","CC","6112",1,0,NA
1998,"gas","CT","10020",0.652542688289537,0,NA
1998,"gas","CT","10720",0.574802448742054,0,NA
1998,"gas","CT","2454",0.138991723779802,0,NA
1998,"gas","CT","54416",0.816870232822922,0,NA
1998,"gas","CT","54757",1,0,NA
1998,"gas","CT","54802",0.553190670947489,0,NA
1998,"gas","CT","55015",0.950094496521458,0,NA
1998,"gas","CT","55142",0.384391371033837,0,NA
1998,"gas","CT","55157",0.363055999492643,0,NA
1998,"gas","CT","55159",0.440633246214852,0,NA
1998,"gas","CT","55160",0.635209738869863,0,NA
1998,"gas","CT","55161",0.856874290097032,0,NA
1998,"gas","CT","55162",0.600338601211934,0,NA
1998,"gas","CT","55163",0.673316200532725,0,NA
1998,"gas","CT","55588",1,0,NA
1998,"gas","CT","55618",0.546078700696741,0,NA
1998,"gas","CT","55619",0.266529843444227,0,NA
1998,"gas","CT","55758",0.750315139840183,0,NA
1998,"gas","CT","5756",1,0,NA
1998,"gas","CT","58507",0.510827374429224,0,NA
1998,"gas","CT","58948",0.622693112633181,0,NA
1998,"gas","CT","7011",0.80658665097032,0,NA
1998,"gas","CT","7715",0.485067305720177,0,NA
1998,"gas","FC",NA,NA,1,NA
1998,"gas","ST","55611",0.418785954341863,0,NA
1998,"gas","ST","58196",0.272094069362905,0,NA
1998,"geothermal","geothermal","52015",0.896692452191592,0,NA
1998,"MSW","MSW",NA,0.6942,1,0.6942
1998,"nuclear","nuclear",NA,0.9168,1,0.9168
1998,"petroleum","CC",NA,NA,1,NA
1998,"petroleum","CT","6348",0.508496732562273,0,NA
1998,"petroleum","CT","7723",0.162432765093861,0,NA
1998,"petroleum","ST",NA,NA,1,NA
1998,"solar","PV",NA,0.2595,1,0.2595
1998,"solar","solar_thermal",NA,0.21475,1,0.21475
1998,"water","hydro","54801",0.737998104088227,0,NA
1998,"water","hydro","7183",0.464790239726027,0,NA
1998,"water","hydro","7548",0.208490983547148,0,NA
1998,"wind","wind","54979",0.26684663591464,0,NA
1998,"wind","wind","55125",0.313791729452055,0,NA
1998,"wind","wind","55203",0.175246882683527,0,NA
1998,"wind","wind","55208",0.272684828745826,0,NA
1998,"wind","wind","56215",0.116757848173516,0,NA
1998,"wind","wind","7882",0.166080027587519,0,NA
1998,"wind","wind","7965",0.501807529490107,0,NA
1999,"biomass","biomass","55049",0.894711760029354,0,NA
1999,"biomass","biomass","56037",0.547758781173165,0,NA
1999,"biomass","biomass","7737",0.350680316964943,0,NA
1999,"coal","coal","10678",0.677846579369055,0,NA
1999,"coal","coal","56037",0.419345025026344,0,NA
1999,"coal","coal","7097",1,0,NA
1999,"coal","coal","7737",0.274298301940639,0,NA
1999,"gas","CC","55041",0.562712578580554,0,NA
1999,"gas","CC","55047",1,0,NA
1999,"gas","CC","55065",0.570748659122581,0,NA
1999,"gas","CC","55098",0.48816419899838,0,NA
1999,"gas","CC","55216",0.380510953619338,0,NA
1999,"gas","CC","55311",0.931809169318758,0,NA
1999,"gas","CC","55313",0.651815971188535,0,NA
1999,"gas","CC","7697",0.9360748722738,0,NA
1999,"gas","CC","7698",0.632359829727711,0,NA
1999,"gas","CT","10472",1,0,NA
1999,"gas","CT","399",0.103778751208522,0,NA
1999,"gas","CT","50329",0.30120683989449,0,NA
1999,"gas","CT","52200",0.294235174086758,0,NA
1999,"gas","CT","54015",0.708164435979871,0,NA
1999,"gas","CT","54321",0.883587746860731,0,NA
1999,"gas","CT","54661",1,0,NA
1999,"gas","CT","54926",1,0,NA
1999,"gas","CT","55026",0.331067636986301,0,NA
1999,"gas","CT","55031",0.694662439086653,0,NA
1999,"gas","CT","55041",0.402993993841753,0,NA
1999,"gas","CT","55047",1,0,NA
1999,"gas","CT","55054",0.539934392694064,0,NA
1999,"gas","CT","55150",0.808822002187367,0,NA
1999,"gas","CT","55311",0.714457942637378,0,NA
1999,"gas","CT","55316",0.143040750131718,0,NA
1999,"gas","CT","55599",0.570088369356854,0,NA
1999,"gas","CT","55601",0.729526976312785,0,NA
1999,"gas","CT","55602",0.92373359216451,0,NA
1999,"gas","CT","55605",0.619757859438837,0,NA
1999,"gas","CT","55759",0.639250861723892,0,NA
1999,"gas","CT","55760",0.717011739829805,0,NA
1999,"gas","CT","55762",0.729389783105023,0,NA
1999,"gas","CT","55763",0.656820768148091,0,NA
1999,"gas","CT","55766",0.798469884999154,0,NA
1999,"gas","CT","55857",0.432009416593802,0,NA
1999,"gas","CT","56309",0.264402469590047,0,NA
1999,"gas","CT","58077",0.492290715372907,0,NA
1999,"gas","CT","58133",0.237954242770167,0,NA
1999,"gas","CT","58161",0.14263698630137,0,NA
1999,"gas","CT","59073",0.374987537636338,0,NA
1999,"gas","CT","7111",0.483499515830395,0,NA
1999,"gas","CT","7832",1,0,NA
1999,"gas","FC",NA,NA,1,NA
1999,"gas","ST","10418",1,0,NA
1999,"gas","ST","54829",1,0,NA
1999,"gas","ST","55311",0.411347958865082,0,NA
1999,"geothermal","geothermal","55988",0.873878712328767,0,NA
1999,"MSW","MSW","54804",0.580169800158985,0,NA
1999,"MSW","MSW","54999",0.264734687795766,0,NA
1999,"nuclear","nuclear",NA,0.9168,1,0.9168
1999,"petroleum","CC",NA,NA,1,NA
1999,"petroleum","CT","6341",0.590459436834094,0,NA
1999,"petroleum","CT","7484",0.124394323431029,0,NA
1999,"petroleum","ST",NA,NA,1,NA
1999,"solar","PV",NA,0.2595,1,0.2595
1999,"solar","solar_thermal",NA,0.21475,1,0.21475
1999,"water","hydro","50512",0.542351342100531,0,NA
1999,"water","hydro","7246",0.380747180267728,0,NA
1999,"water","hydro","7594",0.670521897423353,0,NA
1999,"wind","wind","50552",0.216760729730973,0,NA
1999,"wind","wind","50690",0.326265611190897,0,NA
1999,"wind","wind","54793",0.265364075959181,0,NA
1999,"wind","wind","54909",0.482414955325972,0,NA
1999,"wind","wind","55265",0.313836633909073,0,NA
1999,"wind","wind","55287",0.267542473724365,0,NA
1999,"wind","wind","55339",0.368667101543814,0,NA
1999,"wind","wind","55342",0.258545555079909,0,NA
1999,"wind","wind","55353",0.292691644498125,0,NA
1999,"wind","wind","55354",0.332602326759732,0,NA
1999,"wind","wind","55367",0.279080710616438,0,NA
1999,"wind","wind","55399",0.224595522168213,0,NA
1999,"wind","wind","55607",0.344324222799892,0,NA
1999,"wind","wind","55608",0.347289882462371,0,NA
1999,"wind","wind","55609",0.335959210057937,0,NA
1999,"wind","wind","55816",0.255368409799232,0,NA
1999,"wind","wind","56175",0.351681221461187,0,NA
1999,"wind","wind","56646",0.313310496575342,0,NA
1999,"wind","wind","7366",0.186854774667461,0,NA
1999,"wind","wind","7859",0.299902120026093,0,NA
1999,"wind","wind","7886",0.206541225612287,0,NA
1999,"wind","wind","7901",0.250717708757177,0,NA
1999,"wind","wind","7966",0.2858971003112,0,NA
2000,"biomass","biomass","54627",0.310618621548395,0,NA
2000,"biomass","biomass","54944",0.128356768138001,0,NA
2000,"coal","coal","55638",0.186114166666667,0,NA
2000,"gas","CC","10618",0.244586178903779,0,NA
2000,"gas","CC","3",0.772060387952906,0,NA
2000,"gas","CC","54586",0.132811580346873,0,NA
2000,"gas","CC","55048",0.614846025163029,0,NA
2000,"gas","CC","55062",0.547691273799577,0,NA
2000,"gas","CC","55063",0.297775256249566,0,NA
2000,"gas","CC","55068",0.461326223487742,0,NA
2000,"gas","CC","55086",0.813894010860531,0,NA
2000,"gas","CC","55097",0.546327964585053,0,NA
2000,"gas","CC","55100",0.399237153394035,0,NA
2000,"gas","CC","55104",0.749087738398191,0,NA
2000,"gas","CC","55153",0.469275211032389,0,NA
2000,"gas","CC","55545",0.455877370288601,0,NA
2000,"gas","CC","689",0.684921228446952,0,NA
2000,"gas","CC","7242",0.248232416468822,0,NA
2000,"gas","CC","7296",0.575705510339609,0,NA
2000,"gas","CC","7307",0.309724842404805,0,NA
2000,"gas","CC","7512",0.413598900394811,0,NA
2000,"gas","CC","7721",0.569598308052513,0,NA
2000,"gas","CC","7873",1,0,NA
2000,"gas","CT","10108",0.630449273497062,0,NA
2000,"gas","CT","2322",0.140822326389921,0,NA
2000,"gas","CT","3176",0.102792264035907,0,NA
2000,"gas","CT","50564",0.593555144351156,0,NA
2000,"gas","CT","50568",1,0,NA
2000,"gas","CT","52193",0.308526085661246,0,NA
2000,"gas","CT","54044",0.554917656596406,0,NA
