"yr","plntcode","overnightcategory","fuel.general","capacityfactor"
2015,"3834","hydro","water",0.204142204827136
2015,"385","hydro","water",0.545034246575342
2015,"3852","hydro","water",0.410675219791454
2015,"3936","coal","coal",0.140937487004184
2015,"4072","coal","coal",0.401740512079127
2015,"50639","hydro","water",1
2015,"50920","ST","gas",0.209723105022831
2015,"54562","biomass","biomass",1
2015,"56704","hydro","water",0.61763698630137
2015,"6414","hydro","water",0.422636603963208
2015,"6479","hydro","water",0.105431352006694
2015,"6520","hydro","water",0.336571191365712
2015,"722","hydro","water",0.336948249619482
2015,"991","coal","coal",0.257487623087824
2015,"1359","hydro","water",0.92791911285062
2015,"1379","coal","coal",1
2015,"1492","hydro","water",0.583829400655048
2015,"1911","hydro","water",1
2015,"2522","hydro","water",0.899626400996264
2015,"261","hydro","water",0.196188483003551
2015,"2611","hydro","water",0.404886931941726
2015,"2741","hydro","water",0.349479959411466
2015,"2778","hydro","water",0.240158433651584
2015,"3074","hydro","water",0.34875063419584
2015,"3323","hydro","water",0.375213769034812
2015,"3407","coal","coal",0.268370212194467
2015,"3796","ST","gas",0.192724780760843
2015,"386","hydro","water",1
2015,"4018","hydro","water",1
2015,"4064","hydro","water",0.992210582863282
2015,"50491","coal","coal",1
2015,"518","hydro","water",0.214757884676649
2015,"519","hydro","water",0.359338019077673
2015,"54134","hydro","water",1
2015,"54211","coal","coal",1
2015,"6056","ST","petroleum",1
2015,"6200","hydro","water",1
2015,"6202","hydro","water",0.692838153221715
2015,"638","ST","gas",1
2015,"6400","hydro","water",1
2015,"887","coal","coal",1
2015,"91","hydro","water",0.903895547945205
2015,"10694","hydro","water",0.765003261578604
2015,"197","hydro","water",0.318805175038052
2015,"2039","MSW","MSW",0.612772260273973
2015,"2367","biomass","biomass",0.730935936073059
2015,"2367","coal","coal",0.334239726027397
2015,"2562","hydro","water",0.419696537290715
2015,"267","hydro","water",0.253898280384728
2015,"2749","hydro","water",0.235603754439371
2015,"2758","hydro","water",0.331178082191781
2015,"2876","coal","coal",0.385874136086928
2015,"3029","hydro","water",0.440746289954338
2015,"3078","hydro","water",0.21468797564688
2015,"3083","hydro","water",0.208217275494673
2015,"3084","hydro","water",1
2015,"3138","coal","coal",0.292487846402141
2015,"3295","ST","gas",0.16297602739726
2015,"3373","hydro","water",1
2015,"3406","coal","coal",0.896558310502283
2015,"3891","hydro","water",0.643373921867073
2015,"441","hydro","water",0.116972345229391
2015,"444","hydro","water",0.235611326927009
2015,"50396","biomass","biomass",0.37982970890411
2015,"50729","ST","gas",0.478193437914273
2015,"53","hydro","water",0.278386605783866
2015,"54690","coal","coal",1
2015,"54780","ST","gas",0.640369468307406
2015,"552","hydro","water",0.29530613246919
2015,"6409","hydro","water",0.215918867050493
2015,"757","hydro","water",0.283474205770912
2015,"77","hydro","water",0.237162676375005
2015,"851","hydro","water",0.491329636877582
2015,"983","coal","coal",0.913741777634887
2015,"10416","ST","gas",0.50696042380137
2015,"1481","hydro","water",0.141923515981735
2015,"1695","coal","coal",1
2015,"1720","coal","coal",1
2015,"1745","coal","coal",0.684034530439659
2015,"1892","hydro","water",1
2015,"2532","hydro","water",0.722289733392252
2015,"2535","coal","coal",0.373778188382712
2015,"2545","hydro","water",0.546765601217656
2015,"2554","coal","coal",0.522317636986301
2015,"2600","hydro","water",0.412237442922374
2015,"2627","hydro","water",0.459899797057331
2015,"2965","ST","gas",0.150130553317217
2015,"3453","ST","gas",0.163256342166769
2015,"3485","ST","gas",0.817892143259584
2015,"354","hydro","water",0.102486047691527
2015,"376","hydro","water",0.361814101075768
2015,"50956","biomass","biomass",0.639258785619328
2015,"52130","ST","gas",1
2015,"52133","ST","gas",1
2015,"52175","ST","gas",1
2015,"56705","hydro","water",0.782191780821918
2015,"6406","hydro","water",0.276902587519026
2015,"6421","hydro","water",0.405147364051474
2015,"6624","hydro","water",1
2015,"892","coal","coal",1
2015,"10029","ST","gas",0.559554794520548
2015,"10149","ST","gas",0.314143774733638
2015,"10798","hydro","water",1
2015,"1848","hydro","water",1
2015,"198","hydro","water",1
2015,"2098","ST","gas",0.408231874787728
2015,"2104","coal","coal",1
2015,"2351","hydro","water",0.218064987185992
2015,"2547","hydro","water",0.397579908675799
2015,"2613","hydro","water",0.363645943097998
2015,"3024","hydro","water",0.687255381604697
2015,"3403","coal","coal",1
2015,"3426","hydro","water",0.532447832040968
2015,"3992","ST","gas",0.117627853881279
2015,"414","hydro","water",0.213915525114155
2015,"415","hydro","water",0.226937468290208
2015,"50146","ST","gas",1
2015,"50185","biomass","biomass",0.66618298325723
2015,"50366","ST","gas",1
2015,"50803","ST","gas",0.326491628614916
2015,"54901","hydro","water",0.224638279143973
2015,"58200","ST","gas",0.407451674277017
2015,"6359","hydro","water",1
2015,"6486","hydro","water",1
2015,"1010","coal","coal",1
2015,"1077","ST","gas",0.202352882539902
2015,"10849","coal","coal",0.764557639727415
2015,"1740","coal","coal",0.394166045532961
2015,"2182","hydro","water",0.492470289394902
2015,"221","hydro","water",0.209323630136986
2015,"223","hydro","water",0.213726902684343
2015,"2686","hydro","water",0.535368445914029
2015,"2694","hydro","water",1
2015,"272","hydro","water",0.180394075438395
2015,"2790","coal","coal",0.985966170339488
2015,"2815","hydro","water",0.77869796082281
2015,"2914","coal","coal",0.376597144043171
2015,"2964","ST","gas",0.201910859638674
2015,"3028","hydro","water",0.185194052361059
2015,"3047","hydro","water",0.376368184260005
2015,"3048","hydro","water",0.827259608586804
2015,"3131","coal","coal",0.490140181189549
2015,"3287","coal","coal",0.112560114248566
2015,"3697","hydro","water",0.182762557077626
2015,"3698","hydro","water",0.359228550829128
2015,"377","ST","gas",0.164579035341723
2015,"3850","hydro","water",0.277551845509893
2015,"4009","hydro","water",0.626670049044478
2015,"4125","biomass","biomass",0.13985492981566
2015,"4125","coal","coal",0.124418242153177
2015,"4177","hydro","water",0.420271569334295
2015,"50395","ST","gas",0.854845423412204
2015,"50955","ST","gas",0.540270769440469
2015,"6089","coal","coal",0.504962146118721
2015,"6404","hydro","water",0.504304604261796
2015,"6407","hydro","water",0.550361049166401
2015,"6418","hydro","water",0.583881912734653
2015,"66","hydro","water",1
2015,"766","ST","petroleum",1
2015,"8","coal","coal",1
2015,"850","hydro","water",0.810667950589673
2015,"8906","ST","gas",0.315838539926495
2015,"1252","coal","coal",1
2015,"1743","coal","coal",1
2015,"1772","biomass","biomass",0.579044886821478
2015,"2517","ST","gas",0.189981856601574
2015,"2599","hydro","water",0.347680845950493
2015,"2685","hydro","water",0.748307353172729
2015,"2718","coal","coal",0.654032968640904
2015,"335","ST","gas",0.189167033220225
2015,"3393","coal","coal",0.359930180803469
2015,"3775","coal","coal",0.110089334294641
2015,"3809","coal","coal",0.155511695585997
2015,"3861","hydro","water",0.303633361218586
2015,"47","coal","coal",0.452298055132758
2015,"50187","biomass","biomass",0.711105253447719
2015,"515","hydro","water",0.104591577879249
2015,"54775","coal","coal",0.583062638617091
2015,"54878","hydro","water",0.756506849315069
2015,"56703","hydro","water",1
2015,"6302","hydro","water",0.86125746399719
2015,"6395","hydro","water",0.698321917808219
2015,"720","hydro","water",0.381472602739726
2015,"874","coal","coal",0.400326565105236
2015,"883","coal","coal",0.597827918787506
2015,"884","coal","coal",0.53138737165165
2015,"898","coal","coal",1
2015,"992","ST","gas",0.113923281817117
2015,"1008","coal","coal",0.379064619482496
2015,"10244","biomass","biomass",0.713570278123703
2015,"10301","ST","gas",0.875536700061337
2015,"10627","biomass","biomass",0.794187348912168
2015,"120","ST","gas",0.365410037235415
2015,"126","ST","gas",0.520159496806962
2015,"1572","coal","coal",0.297844900288883
2015,"1702","coal","coal",0.735910052377115
2015,"1943","coal","coal",0.521600837726634
2015,"195","hydro","water",0.775060435132957
2015,"2022","coal","coal",0.114953075849822
2015,"2166","hydro","water",0.779425799086758
2015,"2291","coal","coal",1
2015,"2356","hydro","water",0.880886130136986
2015,"2450","ST","gas",0.195481231097669
2015,"2511","ST","gas",0.865749174196056
2015,"2576","hydro","water",0.60517503805175
2015,"2639","hydro","water",0.369433252753156
2015,"2682","ST","gas",0.2447581772435
2015,"2836","coal","coal",0.772196758348534
2015,"356","ST","gas",0.126665501180055
2015,"3691","hydro","water",0.31544901065449
2015,"3699","hydro","water",1
2015,"380","hydro","water",0.438396206085174
2015,"3887","hydro","water",1
2015,"4176","hydro","water",0.646101632351735
2015,"50380","hydro","water",0.587017434620174
2015,"50544","biomass","biomass",0.225019878234399
2015,"54224","ST","gas",0.965129753101386
2015,"6403","hydro","water",0.361586757990868
2015,"708","coal","coal",0.410358133651483
2015,"1032","coal","coal",0.64452585749177
2015,"1250","coal","coal",1
2015,"1830","coal","coal",0.334235576084111
2015,"1915","coal","coal",0.577161700608014
2015,"2080","coal","coal",0.854961199358788
2015,"2454","ST","gas",0.587382532784149
2015,"2614","hydro","water",0.612648994840776
2015,"2878","coal","coal",0.825470122422974
2015,"3014","hydro","water",0.450660298005287
2015,"315","ST","gas",0.375188872892107
2015,"3676","hydro","water",0.38712899543379
2015,"3797","coal","coal",1
2015,"3833","hydro","water",0.419990169109774
2015,"389","ST","gas",0.192000990464679
2015,"3895","hydro","water",1
2015,"431","hydro","water",0.233347178895972
2015,"54656","biomass","biomass",1
2015,"54899","hydro","water",1
2015,"562","ST","gas",0.217884745236525
2015,"10075","coal","coal",0.71388107469015
2015,"10519","hydro","water",1
2015,"10801","hydro","water",0.346995139195758
2015,"1552","coal","coal",0.216218879987939
2015,"1554","coal","coal",0.590853512291868
2015,"18","hydro","water",0.304100759353162
2015,"1831","coal","coal",0.860503783332643
2015,"20","hydro","water",0.552980546694189
2015,"2018","biomass","biomass",0.400433511101816
2015,"2049","ST","gas",0.327199359526522
2015,"2444","ST","gas",0.672465239404765
2015,"2693","hydro","water",1
2015,"2935","coal","coal",0.698327023084729
2015,"297","hydro","water",0.5203132927448
2015,"3081","hydro","water",0.583698630136986
2015,"3261","hydro","water",0.291609589041096
2015,"3356","hydro","water",0.676962480197558
2015,"3470","ST","gas",0.263558075404122
2015,"3986","hydro","water",0.862677947891485
2015,"469","coal","coal",0.700598745491347
2015,"50481","coal","coal",1
2015,"50900","coal","coal",1
2015,"520","hydro","water",0.286672374429224
2015,"521","hydro","water",0.290646187906462
2015,"54358","biomass","biomass",0.775044233475118
2015,"54897","hydro","water",0.238554577081974
2015,"56936","hydro","water",1
2015,"10397","ST","gas",0.638008741888969
2015,"1047","coal","coal",0.349162291755038
2015,"1393","ST","gas",0.123148692326329
2015,"1409","ST","gas",0.471200415503473
2015,"2098","coal","coal",0.175696740233384
2015,"2123","coal","coal",0.131624497420388
2015,"2161","coal","coal",0.328633421769813
2015,"2277","coal","coal",0.966504014151857
2015,"232","hydro","water",0.26567153067302
2015,"2756","hydro","water",0.203713773705212
2015,"285","hydro","water",0.217012059477813
2015,"3","coal","coal",0.87302884274815
2015,"3067","hydro","water",0.198968707678663
2015,"3456","ST","gas",1
2015,"3484","ST","gas",0.302573939993824
2015,"4041","coal","coal",1
2015,"417","hydro","water",0.191088806791556
2015,"418","hydro","water",0.445079908675799
2015,"419","hydro","water",0.231607460722854
2015,"442","hydro","water",0.183851320178863
2015,"50476","ST","gas",0.494935156908938
2015,"54098","biomass","biomass",0.858186013530549
2015,"6612","hydro","water",0.115116402867485
2015,"719","hydro","water",0.494612334937677
2015,"761","hydro","water",0.269612279843444
2015,"10234","coal","coal",0.980750088952144
2015,"1040","coal","coal",0.128024246137687
2015,"10608","hydro","water",1
2015,"1355","coal","coal",0.917647865051033
2015,"14","hydro","water",0.31952509276785
2015,"1619","coal","coal",0.680794906682193
2015,"188","hydro","water",0.322099743150685
2015,"2094","coal","coal",1
2015,"2364","coal","coal",0.392913400116144
2015,"2490","ST","gas",0.273263083948015
2015,"2500","ST","gas",0.400857895144622
2015,"26","coal","coal",1
2015,"2721","coal","coal",0.60628093305229
2015,"2866","coal","coal",1
2015,"2980","hydro","water",0.309105570491757
2015,"302","ST","gas",0.379484977931845
2015,"3050","hydro","water",0.281911066164077
2015,"3076","hydro","water",0.272835440814893
2015,"3289","hydro","water",0.382332279592554
2015,"3408","hydro","water",0.240791476407915
2015,"3777","hydro","water",0.199212328767123
2015,"3929","hydro","water",0.364142797841428
2015,"400","ST","gas",0.153805340480445
2015,"404","ST","gas",0.811530589690214
2015,"4158","coal","coal",1
2015,"450","hydro","water",0.127135337392187
2015,"451","hydro","water",0.159133235485975
2015,"477","coal","coal",0.624173044354407
2015,"50191","biomass","biomass",0.137549688926941
2015,"50614","biomass","biomass",0.633048093607306
2015,"50810","biomass","biomass",0.865601274962865
2015,"50846","ST","gas",0.511712431148514
2015,"52069","ST","gas",1
2015,"54101","biomass","biomass",0.69512487140614
2015,"54250","ST","gas",0.745140601217656
2015,"593","ST","gas",0.271121018308029
2015,"6163","hydro","water",1
2015,"6405","hydro","water",0.825181535425728
2015,"6419","hydro","water",0.433513444951801
2015,"79","coal","coal",1
2015,"821","hydro","water",0.329746215764255
2015,"990","coal","coal",1
2015,"10","coal","coal",0.882554571190781
2015,"10486","biomass","biomass",0.543775943488272
2015,"1402","ST","gas",0.402001774761866
2015,"1403","ST","gas",0.848554829466033
2015,"1507","ST","petroleum",0.26133031618036
2015,"153","hydro","water",1
2015,"1571","coal","coal",0.402996261729138
2015,"182","hydro","water",0.188885151663405
2015,"199","hydro","water",0.69349883005066
2015,"2199","hydro","water",1
2015,"236","hydro","water",0.377047700126409
2015,"269","hydro","water",0.288051750380518
2015,"270","hydro","water",0.283113340153538
2015,"2722","hydro","water",0.101800391389432
2015,"3140","coal","coal",1
2015,"3375","hydro","water",0.584684898237559
2015,"412","hydro","water",0.179361249481112
2015,"50456","coal","coal",0.24438905022831
2015,"50466","biomass","biomass",1
2015,"50479","biomass","biomass",0.644188371385084
2015,"54098","coal","coal",0.666536015981735
2015,"54212","coal","coal",1
2015,"54213","coal","coal",0.709044901065449
2015,"6413","hydro","water",0.606805409202669
2015,"6705","coal","coal",1
2015,"995","coal","coal",0.540321601918792
2015,"10025","coal","coal",1
2015,"1012","coal","coal",0.848552465617268
2015,"10244","coal","coal",0.706097275382756
