"YEAR","generation","consumption","prime_mover","fuel"
1996,1355,1467,"ST","FO2"
1996,3701,1530,"ST","BIT"
1996,148,1,"ST","FO6"
1996,1044,1991,"GT","FO2"
1996,35,1,"ST","FO6"
1996,2523,2665,"IC","FO2"
1996,2162,2474,"IC","FO2"
1996,309,1099,"IC","FO2"
1996,1683,2280,"IC","FO2"
1996,11,1561,"IC","FO2"
1996,27,193,"IC","NG"
1996,2002,1,"CW","NG"
1996,2648,21,"CT","FO2"
1996,291,780,"CT","NG"
1996,525,1,"CW","NG"
1996,1109,1224,"CT","FO2"
1996,1540,1256,"CT","NG"
1996,3242,477,"ST","FO6"
1996,1869,1687,"ST","NG"
1996,1817,2167,"IC","FO2"
1996,2595,1008,"GT","FO2"
1996,148,1,"CW","FO2"
1996,148,1,"CW","NG"
1996,2835,182,"CT","FO2"
1996,311,226,"CT","NG"
1996,612,1274,"ST","FO6"
1996,3277,132,"ST","NG"
1996,2434,257,"GT","FO2"
1996,1557,2400,"GT","NG"
1996,330,933,"CT","FO2"
1996,2412,1640,"CT","NG"
1996,148,1,"ST","FO2"
1996,2587,2698,"ST","FO6"
1996,904,2159,"ST","PC"
1996,1118,2368,"ST","BIT"
1996,1266,997,"ST","NG"
1996,3650,1059,"IC","FO2"
1996,1311,2077,"GT","FO2"
1996,1329,2226,"GT","NG"
1996,2972,117,"IC","FO2"
1996,1259,1443,"IC","FO2"
1996,148,1,"IC","NG"
1996,3267,445,"ST","FO2"
1996,1541,1744,"ST","FO6"
1996,3628,7,"ST","NG"
1996,446,1184,"GT","FO2"
1996,3469,72,"GT","NG"
1996,1912,2014,"ST","FO2"
1996,3665,1103,"ST","FO6"
1996,2674,892,"ST","BIT"
1996,21,1170,"IC","FO2"
1996,526,1552,"IC","NG"
1996,2981,977,"IC","FO2"
1996,1631,1923,"IC","NG"
1996,3279,502,"ST","FO6"
1996,1670,1436,"ST","NG"
1996,3471,1273,"GT","FO2"
1996,483,1249,"GT","NG"
1996,148,1,"ST","FO2"
1996,3597,553,"ST","FO6"
1996,267,201,"ST","NG"
1996,148,1,"GT","FO2"
1996,2180,2401,"GT","NG"
1996,1381,1,"HY","WAT"
1996,148,1,"ST","FO2"
1996,2638,152,"ST","FO6"
1996,3273,2697,"ST","NG"
1996,3173,449,"CT","FO2"
1996,1327,1185,"CT","NG"
1996,1159,1,"HY","WAT"
1996,110,700,"GT","FO2"
1996,2315,566,"IC","FO2"
1996,1537,1689,"ST","FO2"
1996,3571,1503,"ST","BIT"
1996,3174,309,"ST","FO2"
1996,2254,584,"ST","BIT"
1996,1195,1485,"ST","FO2"
1996,2934,1037,"ST","BIT"
1996,3552,1,"HY","WAT"
1996,2256,1,"HY","WAT"
1996,383,2527,"ST","FO2"
1996,2123,536,"ST","BIT"
1996,1057,1767,"GT","FO2"
1996,2039,1876,"GT","NG"
1996,3083,916,"ST","FO2"
1996,3185,1479,"ST","BIT"
1996,3454,2235,"GT","FO2"
1996,2243,258,"GT","NG"
1996,1050,357,"ST","FO2"
1996,3168,1603,"ST","BIT"
1996,141,1312,"ST","FO2"
1996,262,2009,"ST","BIT"
1996,3058,893,"ST","FO2"
1996,415,1899,"ST","BIT"
1996,1385,1,"HY","WAT"
1996,148,1,"ST","FO2"
1996,1613,263,"ST","BIT"
1996,2420,1791,"ST","NG"
1996,2766,2694,"GT","FO2"
1996,1495,1061,"GT","NG"
1996,1808,1997,"GT","NG"
1996,1338,1568,"ST","FO2"
1996,3525,1617,"ST","BIT"
1996,3105,2309,"ST","NG"
1996,1362,1669,"GT","NG"
1996,1021,1469,"GT","NG"
1996,1663,1851,"ST","FO2"
1996,1872,413,"ST","BIT"
1996,2915,1676,"ST","BIT"
1996,296,1848,"IC","FO2"
1996,148,1,"IC","NG"
1996,2735,294,"ST","FO2"
1996,1435,95,"ST","BIT"
1996,3435,1,"HY","WAT"
1996,354,1,"HY","WAT"
1996,3461,1,"HY","WAT"
1996,344,1,"HY","WAT"
1996,2948,2633,"ST","FO2"
1996,729,2129,"ST","BIT"
1996,761,1145,"ST","FO2"
1996,3371,1484,"ST","BIT"
1996,142,742,"ST","FO2"
1996,3488,1775,"ST","BIT"
1996,1617,2256,"GT","FO2"
1996,741,1156,"ST","FO2"
1996,1878,404,"ST","BIT"
1996,3319,2489,"ST","NG"
1996,1551,1695,"ST","FO2"
1996,1273,2619,"ST","BIT"
1996,3035,214,"ST","FO2"
1996,1903,476,"ST","BIT"
1996,2359,2376,"ST","FO2"
1996,1886,380,"ST","BIT"
1996,1708,2036,"ST","FO2"
1996,3383,1582,"ST","BIT"
1996,1165,1430,"ST","FO2"
1996,1053,2343,"ST","BIT"
1996,2186,2203,"ST","FO2"
1996,2794,908,"ST","BIT"
1996,1201,1716,"GT","FO2"
1996,2546,2116,"GT","NG"
1996,3635,1,"ST","UR"
1996,2918,1,"ST","UR"
1996,3307,1,"ST","UR"
1996,2870,1,"HY","WAT"
1996,1260,1,"HY","WAT"
1996,2396,1,"HY","WAT"
1996,3554,1,"HY","WAT"
1996,2362,1,"HY","WAT"
1996,3631,1,"HY","WAT"
1996,626,1,"HY","WAT"
1996,1221,1,"HY","WAT"
1996,1307,1,"HY","WAT"
1996,3156,1,"HY","WAT"
1996,3015,1,"HY","WAT"
1996,165,1,"HY","WAT"
1996,578,1,"HY","WAT"
1996,1136,1,"HY","WAT"
1996,745,1,"HY","WAT"
1996,901,1,"HY","WAT"
1996,3524,1,"HY","WAT"
1996,803,1,"HY","WAT"
1996,152,1,"HY","WAT"
1996,1743,1,"HY","WAT"
1996,881,1165,"ST","FO2"
1996,2560,870,"ST","BIT"
1996,148,1,"ST","NG"
1996,591,968,"GT","FO2"
1996,2954,2053,"GT","NG"
1996,2090,2075,"ST","FO2"
1996,2650,680,"ST","BIT"
1996,1280,1468,"ST","FO2"
1996,903,2271,"ST","BIT"
1996,3405,318,"ST","FO2"
1996,3074,1098,"ST","BIT"
1996,2641,2442,"GT","FO2"
1996,233,895,"ST","FO2"
1996,3302,1515,"ST","BIT"
1996,3551,673,"GT","FO2"
1996,607,951,"ST","FO2"
1996,3702,1572,"ST","BIT"
1996,1240,1404,"ST","FO2"
1996,2820,880,"ST","BIT"
1996,65,1,"ST","BIT"
1996,118,1342,"HY","WAT"
1996,2553,1,"HY","WAT"
1996,462,1,"HY","WAT"
1996,2307,1,"HY","WAT"
1996,3040,1,"HY","WAT"
1996,1378,1,"HY","WAT"
1996,3568,1,"HY","WAT"
1996,1219,1,"HY","WAT"
1996,3202,1,"ST","UR"
1996,3434,1,"HY","WAT"
1996,2866,1,"ST","UR"
1996,1432,1,"HY","WAT"
1996,1153,1,"HY","WAT"
1996,1844,1,"HY","WAT"
1996,3120,1,"HY","WAT"
1996,2428,1,"HY","WAT"
1996,2292,1,"HY","WAT"
1996,2840,1,"HY","WAT"
1996,1649,1,"HY","WAT"
1996,1511,1,"HY","WAT"
1996,1652,1,"HY","WAT"
1996,720,1,"HY","WAT"
1996,2963,47,"ST","FO2"
1996,303,1727,"ST","BIT"
1996,947,828,"ST","NG"
1996,216,1352,"ST","FO2"
1996,1766,1533,"ST","NG"
1996,2329,135,"ST","FO2"
1996,2479,1073,"ST","BIT"
1996,2406,2105,"ST","NG"
1996,246,677,"ST","FO2"
1996,3576,1492,"ST","BIT"
1996,2600,2487,"ST","FO2"
1996,2153,466,"ST","BIT"
1996,1038,1288,"ST","FO2"
1996,188,1653,"ST","BIT"
1996,3460,453,"GT","FO2"
1996,879,1202,"ST","FO2"
1996,1169,2561,"ST","BIT"
1996,405,188,"ST","NG"
1996,1103,1,"HY","WAT"
1996,2668,174,"GT","FO2"
1996,1433,1222,"GT","NG"
1996,1934,1,"HY","WAT"
1996,1993,1,"HY","WAT"
1996,47,1,"ST","UR"
1996,3400,1,"ST","UR"
1996,3538,1,"ST","UR"
1996,3436,1,"HY","WAT"
1996,831,1,"HY","WAT"
1996,1925,1,"HY","WAT"
1996,1508,1691,"ST","FO2"
1996,3310,1373,"ST","BIT"
1996,464,886,"GT","FO2"
1996,3632,2607,"GT","NG"
1996,1037,1411,"ST","FO2"
1996,3528,1615,"ST","BIT"
1996,3572,1,"HY","WAT"
1996,958,1,"HY","WAT"
1996,1,1,"ST","BIT"
1996,1705,1581,"ST","NG"
1996,1991,396,"ST","BIT"
1996,148,1,"GT","FO2"
1996,1921,733,"GT","NG"
1996,277,961,"ST","FO2"
1996,2599,2473,"ST","FO6"
1996,3240,2691,"ST","NG"
1996,207,1110,"GT","NG"
1996,148,1,"ST","FO2"
1996,148,1,"ST","FO6"
1996,3478,196,"ST","NG"
1996,3449,1379,"GT","FO2"
1996,420,754,"GT","NG"
1996,860,1287,"ST","FO2"
1996,2517,708,"ST","BIT"
1996,1455,1244,"ST","NG"
1996,3386,1151,"GT","FO2"
1996,880,1010,"GT","NG"
1996,3536,624,"ST","FO2"
1996,148,1,"ST","FO6"
1996,2734,1191,"ST","BIT"
1996,148,1,"ST","FO2"
1996,3625,735,"ST","FO6"
1996,2190,1705,"ST","NG"
1996,3386,1526,"ST","FO2"
1996,148,1,"ST","FO6"
1996,1776,1497,"ST","NG"
1996,148,1,"GT","FO2"
1996,184,734,"ST","FO2"
1996,243,655,"ST","FO6"
1996,1589,1088,"ST","NG"
1996,3531,583,"ST","FO2"
1996,3731,475,"ST","FO6"
1996,672,363,"ST","NG"
1996,3627,1,"ST","UR"
1996,148,1,"ST","FO6"
1996,148,1,"ST","NG"
1996,148,1,"ST","FO6"
1996,1114,1255,"ST","NG"
1996,3582,1319,"GT","FO2"
1996,3606,443,"GT","NG"
1996,2837,312,"CT","FO2"
1996,1767,1332,"CT","NG"
1996,148,1,"ST","FO6"
1996,1722,627,"ST","BIT"
1996,1492,1537,"ST","NG"
1996,148,1,"GT","FO2"
1996,1694,1381,"GT","NG"
1996,148,1,"ST","FO2"
1996,148,1,"ST","FO6"
1996,3296,2041,"ST","BIT"
1996,1444,931,"ST","NG"
1996,2451,2136,"GT","NG"
1996,500,1068,"ST","FO6"
1996,1984,1523,"ST","NG"
1996,2232,2657,"GT","FO2"
1996,2022,2117,"ST","FO2"
1996,1336,2617,"ST","BIT"
1996,3001,1,"ST","UR"
1996,2813,597,"GT","FO2"
1996,3178,1,"ST","UR"
1996,196,1,"HY","WAT"
1996,2238,1,"HY","WAT"
1996,148,1,"ST","FO6"
1996,1881,1486,"ST","NG"
1996,148,1,"ST","FO6"
1996,642,519,"ST","NG"
1996,1840,2635,"GT","FO2"
1996,148,1,"GT","NG"
1996,148,1,"ST","FO6"
1996,406,266,"ST","NG"
1996,1847,114,"GT","FO2"
1996,148,1,"GT","NG"
1996,1217,1476,"ST","FO2"
1996,164,2110,"ST","BIT"
1996,1127,1380,"ST","FO2"
1996,331,2190,"ST","BIT"
1996,3005,148,"ST","FO2"
1996,1876,816,"ST","BIT"
1996,1061,1,"HY","WAT"
1996,2780,105,"IC","FO2"
1996,148,1,"IC","NG"
1996,839,1,"HY","WAT"
1996,348,1,"HY","WAT"
1996,2091,1,"HY","WAT"
1996,980,1,"HY","WAT"
1996,3012,1,"HY","WAT"
1996,2743,1,"HY","WAT"
1996,3300,1,"HY","WAT"
1996,2107,1,"HY","WAT"
1996,693,1,"HY","WAT"
1996,2516,2550,"ST","FO6"
1996,2453,1988,"ST","NG"
1996,1443,1600,"ST","FO6"
1996,3494,44,"ST","NG"
1996,1137,1405,"ST","FO6"
1996,261,220,"ST","NG"
1996,549,1,"HY","WAT"
1996,712,1,"HY","WAT"
1996,3134,1,"ST","UR"
1996,3368,1560,"ST","NG"
1996,2847,2338,"GT","NG"
1996,552,963,"ST","FO2"
1996,148,1,"ST","FO6"
1996,148,1,"ST","PC"
1996,1693,620,"ST","BIT"
1996,1013,679,"ST","NG"
1996,148,1,"ST","FO2"
1996,2665,2699,"ST","FO6"
1996,2265,1823,"ST","NG"
1996,307,939,"ST","FO2"
1996,1372,1025,"ST","NG"
1996,477,983,"ST","FO2"
1996,148,1,"ST","FO6"
1996,423,253,"ST","NG"
1996,1328,1507,"ST","FO6"
1996,2003,831,"ST","BIT"
1996,3179,2378,"ST","NG"
1996,2579,156,"GT","NG"
1996,2291,1375,"ST","LIG"
1996,3438,2597,"ST","NG"
1996,205,1594,"GT","FO2"
1996,1637,2065,"GT","NG"
1996,3043,109,"ST","FO2"
1996,2133,1491,"ST","NG"
1996,3565,1,"ST","UR"
1996,995,1247,"ST","FO2"
1996,148,1,"ST","FO6"
1996,2849,2033,"ST","NG"
1996,260,866,"ST","FO2"
1996,148,1,"ST","FO6"
1996,2176,1593,"ST","NG"
1996,3455,462,"CW","FO2"
1996,148,1,"CW","NG"
1996,148,1,"CT","FO2"
1996,2938,83,"ST","FO6"
1996,1077,817,"ST","NG"
1996,148,1,"GT","NG"
1996,1011,2230,"GT","FO2"
1996,148,1,"GT","FO6"
1996,792,1328,"ST","FO6"
1996,1151,926,"ST","NG"
1996,751,615,"ST","NG"
1996,1277,1493,"ST","FO6"
1996,1447,1040,"ST","NG"
1996,1812,2056,"ST","FO2"
1996,1542,1545,"ST","NG"
1996,3534,225,"ST","NG"
1996,14,1388,"IC","FO2"
1996,148,1,"IC","NG"
1996,2642,74,"ST","FO2"
1996,148,1,"ST","FO6"
1996,2057,1579,"ST","NG"
1996,86,1,"ST","NG"
1996,148,1,"ST","FO2"
1996,364,532,"ST","NG"
1996,2646,130,"IC","FO2"
1996,148,1,"IC","NG"
1996,3624,300,"ST","NG"
1996,2931,379,"IC","FO2"
1996,2434,2079,"IC","NG"
1996,1451,1753,"ST","NG"
1996,148,1,"ST","FO2"
1996,1043,691,"ST","NG"
1996,3267,488,"ST","FO2"
1996,1768,1304,"ST","NG"
1996,1802,1976,"ST","FO2"
1996,3503,2012,"ST","BIT"
1996,3558,1036,"GT","NG"
1996,1477,1324,"ST","FO2"
1996,3167,51,"ST","FO6"
1996,2684,2032,"ST","NG"
1996,2147,1355,"CW","NG"
1996,2433,2677,"CT","NG"
1996,2984,92,"ST","FO2"
1996,2327,1699,"ST","NG"
1996,1821,1944,"GT","NG"
1996,148,1,"ST","FO6"
1996,193,2161,"ST","BIT"
1996,3612,48,"ST","NG"
1996,148,1,"ST","FO2"
1996,3232,255,"ST","FO6"
1996,1573,1181,"ST","NG"
1996,2930,721,"GT","NG"
1996,148,1,"GT","FO2"
1996,2647,8,"GT","NG"
1996,2206,77,"ST","FO2"
1996,3023,1516,"ST","BIT"
1996,2621,1728,"GT","NG"
1996,623,985,"IC","FO2"
1996,148,1,"CW","NG"
1996,148,1,"CT","FO2"
1996,925,411,"CT","NG"
1996,148,1,"ST","FO2"
1996,3114,1627,"ST","BIT"
1996,1064,732,"ST","NG"
1996,2829,386,"IC","FO2"
1996,2804,171,"ST","FO2"
1996,3719,111,"ST","NG"
1996,3581,1015,"IC","FO2"
1996,148,1,"ST","FO2"
1996,1377,1080,"ST","NG"
1996,2434,405,"IC","FO2"
1996,2288,3,"IC","FO2"
1996,148,1,"GT","FO2"
1996,1730,1621,"GT","NG"
1996,1590,1801,"ST","FO2"
1996,1600,1092,"ST","NG"
1996,148,1,"IC","FO2"
1996,1694,2340,"IC","FO2"
1996,2931,2111,"IC","NG"
1996,1366,2233,"IC","FO2"
1996,1366,2371,"IC","NG"
1996,3164,425,"IC","FO2"
1996,2552,2102,"IC","NG"
1996,1132,1848,"IC","FO2"
1996,972,737,"IC","NG"
1996,2080,1260,"CT","NG"
1996,195,608,"ST","NG"
1996,2994,1,"HY","WAT"
1996,967,1685,"ST","FO2"
1996,1653,1556,"ST","NG"
1996,521,1,"HY","WAT"
1996,1496,1,"HY","WAT"
1996,2666,1,"HY","WAT"
1996,866,1,"HY","WAT"
1996,929,1,"HY","WAT"
1996,655,1,"HY","WAT"
1996,1889,1,"HY","WAT"
1996,148,1,"ST","FO2"
1996,3030,5,"ST","NG"
1996,3080,112,"CT","FO2"
1996,650,241,"CT","NG"
1996,148,1,"ST","FO2"
1996,1973,1455,"ST","NG"
1996,1305,1592,"ST","FO2"
1996,1525,517,"ST","BIT"
1996,928,1,"HY","WAT"
1996,1823,1,"HY","WAT"
1996,130,789,"HY","WAT"
1996,3295,549,"ST","FO2"
1996,2921,1574,"ST","BIT"
1996,2393,1829,"ST","NG"
1996,2821,1,"HY","WAT"
1996,148,1,"ST","FO2"
1996,2769,2092,"ST","NG"
1996,148,1,"ST","FO2"
1996,2879,2067,"ST","NG"
1996,913,2351,"ST","FO2"
1996,3075,2424,"ST","NG"
1996,148,1,"ST","FO2"
1996,572,410,"ST","NG"
1996,148,1,"ST","FO2"
1996,1425,943,"ST","NG"
1996,2135,2201,"ST","FO2"
1996,3109,2295,"ST","NG"
1996,2143,2481,"GT","FO2"
1996,3397,2700,"GT","NG"
1996,148,1,"ST","FO2"
1996,3175,2363,"ST","NG"
1996,699,1240,"ST","FO2"
1996,466,763,"ST","FO6"
1996,1914,1318,"ST","NG"
1996,1049,1237,"ST","FO2"
1996,2562,910,"ST","BIT"
1996,148,1,"ST","FO6"
1996,3699,110,"ST","NG"
1996,148,1,"CW","FO2"
1996,148,1,"CW","FO6"
1996,148,1,"CW","NG"
1996,148,1,"CT","FO2"
1996,148,1,"CT","FO6"
1996,3518,2603,"CT","NG"
1996,148,1,"GT","FO2"
1996,3613,314,"GT","NG"
1996,2369,2491,"ST","FO2"
1996,1497,1104,"ST","NG"
1996,1610,1612,"ST","FO2"
1996,148,1,"ST","FO6"
1996,3474,2335,"ST","NG"
1996,678,1,"HY","WAT"
1996,181,1,"ST","UR"
1996,208,1,"ST","UR"
1996,206,617,"ST","FO6"
1996,3082,2214,"ST","NG"
1996,148,1,"ST","FO6"
1996,175,184,"ST","NG"
1996,2697,82,"GT","NG"
1996,3500,161,"ST","NG"
1996,1207,1458,"ST","FO6"
1996,247,142,"ST","NG"
1996,1867,2323,"GT","FO2"
1996,2491,2242,"GT","NG"
1996,1089,1684,"GT","NG"
1996,148,1,"ST","FO6"
1996,2368,1863,"ST","NG"
1996,148,1,"GT","FO2"
1996,3229,25,"GT","NG"
1996,3042,1,"CW","NG"
1996,786,743,"CT","NG"
1996,148,1,"ST","FO2"
1996,871,2708,"ST","BIT"
1996,1639,1053,"ST","NG"
1996,1686,2674,"GT","NG"
1996,148,1,"ST","FO6"
1996,2876,2045,"ST","NG"
1996,148,1,"GT","NG"
1996,2659,1999,"ST","NG"
1996,623,2291,"GT","NG"
1996,148,1,"ST","FO2"
1996,275,2529,"ST","LIG"
1996,3288,2380,"ST","NG"
1996,148,1,"ST","FO2"
1996,148,1,"GT","FO2"
1996,674,569,"GT","NG"
1996,3680,611,"ST","FO6"
1996,163,2705,"ST","NG"
1996,148,1,"ST","FO2"
1996,3349,143,"ST","NG"
1996,2422,2396,"ST","FO6"
1996,1315,938,"ST","NG"
1996,849,1162,"ST","FO2"
1996,3620,2068,"ST","BIT"
1996,148,1,"ST","FO2"
1996,2635,1584,"ST","LIG"
1996,183,6,"ST","NG"
1996,2886,150,"ST","FO2"
1996,1331,949,"ST","NG"
1996,1276,1598,"ST","FO6"
1996,321,236,"ST","NG"
1996,2829,30,"ST","FO2"
1996,3594,46,"ST","NG"
1996,3373,1779,"ST","BIT"
1996,3347,2447,"ST","NG"
1996,3165,1609,"ST","BIT"
1996,1622,1076,"ST","NG"
1996,2965,2476,"ST","NG"
1996,675,940,"ST","NG"
1996,1418,720,"ST","LIG"
1996,340,304,"ST","NG"
1996,3324,1,"ST","UR"
1996,3246,1,"ST","UR"
1996,148,1,"ST","FO6"
1996,69,1,"ST","NG"
1996,2175,2237,"ST","FO2"
1996,148,1,"ST","FO6"
1996,1005,713,"ST","NG"
1996,620,967,"ST","FO6"
1996,1468,1043,"ST","NG"
1996,342,952,"ST","FO2"
1996,148,1,"ST","FO6"
1996,825,631,"ST","NG"
1996,148,1,"ST","FO6"
1996,1566,1423,"ST","NG"
1996,3212,586,"ST","FO6"
1996,3252,2632,"ST","NG"
1996,179,577,"ST","FO6"
1996,1358,891,"ST","NG"
1996,3024,75,"ST","FO6"
1996,2010,1395,"ST","NG"
1996,967,950,"GT","FO2"
1996,2940,2417,"GT","NG"
1996,1490,1834,"ST","FO2"
1996,1593,1220,"ST","NG"
1996,148,1,"ST","FO6"
1996,4,1,"ST","NG"
1996,3504,383,"ST","FO6"
1996,1564,1083,"ST","NG"
1996,148,1,"GT","FO2"
1996,2985,2397,"GT","NG"
1996,1917,2154,"ST","FO6"
1996,923,850,"ST","NG"
1996,441,904,"ST","FO2"
1996,3093,2245,"ST","NG"
1996,1971,2127,"IC","FO2"
1996,148,1,"ST","FO6"
1996,145,1,"ST","NG"
1996,2325,2206,"ST","FO6"
1996,1479,1006,"ST","NG"
1996,930,1289,"IC","FO2"
1996,1703,1748,"ST","FO6"
1996,2618,1929,"ST","NG"
1996,1132,1557,"IC","FO2"
1996,2438,2414,"ST","FO2"
1996,2755,1969,"ST","NG"
1996,1069,1444,"ST","FO2"
1996,1659,1128,"ST","NG"
1996,397,782,"ST","FO2"
1996,2282,1573,"ST","NG"
1996,148,1,"GT","FO2"
1996,2334,1922,"GT","NG"
1996,2184,2326,"ST","FO2"
1996,2529,1551,"ST","LIG"
1996,3020,1962,"ST","LIG"
1996,3617,2682,"ST","NG"
1996,1523,1947,"ST","FO2"
1996,911,341,"ST","LIG"
1996,2565,2548,"ST","FO2"
1996,489,104,"ST","LIG"
1996,148,1,"ST","FO6"
1996,780,826,"ST","NG"
1996,1427,2520,"GT","NG"
1996,148,1,"ST","FO2"
1996,2710,2037,"ST","NG"
1996,643,444,"CW","NG"
1996,617,2160,"CT","NG"
1996,148,1,"ST","FO6"
1996,1620,1995,"ST","NG"
1996,3431,1187,"ST","FO6"
1996,2234,1634,"ST","NG"
1996,1971,2207,"ST","FO2"
1996,148,1,"ST","FO6"
1996,1936,1483,"ST","NG"
1996,148,1,"CW","FO2"
1996,2764,1706,"CW","NG"
1996,1004,1221,"CT","NG"
1996,148,1,"IC","FO2"
1996,148,1,"ST","FO6"
1996,739,481,"ST","NG"
1996,3386,1619,"IC","FO2"
1996,148,1,"IC","NG"
1996,2105,2124,"ST","FO2"
1996,2583,1269,"ST","BIT"
1996,1082,1387,"ST","FO2"
1996,148,1,"ST","FO6"
1996,1191,848,"ST","NG"
1996,148,1,"GT","FO2"
1996,2698,2257,"GT","NG"
1996,148,1,"ST","FO2"
1996,148,1,"ST","FO6"
1996,2869,2171,"ST","NG"
1996,1814,2504,"IC","FO2"
1996,1105,1428,"IC","NG"
1996,2465,407,"GT","NG"
1996,3182,756,"ST","FO2"
1996,437,697,"ST","NG"
1996,1919,2213,"GT","FO2"
1996,2185,2016,"GT","NG"
1996,2701,65,"ST","FO6"
1996,3549,139,"ST","NG"
1996,148,1,"GT","FO2"
1996,2328,281,"GT","FO6"
1996,1190,1142,"GT","NG"
1996,3060,237,"ST","FO6"
1996,2372,1745,"ST","NG"
1996,2692,2644,"IC","FO2"
1996,2410,1096,"IC","NG"
1996,1351,1718,"ST","FO2"
1996,1524,1262,"ST","NG"
1996,3314,1,"HY","WAT"
1996,1822,1,"HY","WAT"
1996,204,368,"IC","FO2"
1996,148,1,"IC","NG"
1996,3249,955,"ST","FO6"
1996,1487,2182,"ST","NG"
1996,3268,326,"ST","FO6"
1996,380,298,"ST","NG"
1996,148,1,"ST","FO2"
1996,2209,1926,"ST","NG"
1996,148,1,"GT","FO2"
1996,1611,1680,"GT","NG"
1996,148,1,"ST","FO2"
1996,2623,2185,"ST","NG"
1996,669,1219,"GT","NG"
1996,1390,1564,"IC","FO2"
1996,1333,1155,"IC","NG"
1996,645,1031,"ST","FO2"
1996,148,1,"ST","FO6"
1996,3398,2583,"ST","NG"
1996,148,1,"ST","FO6"
1996,34,1,"ST","NG"
1996,33,1,"ST","NG"
1996,223,753,"ST","FO2"
1996,708,455,"ST","NG"
1996,148,1,"ST","FO2"
1996,148,1,"ST","FO6"
1996,2978,2377,"ST","NG"
1996,1519,1804,"ST","FO2"
1996,2776,1419,"ST","BIT"
1996,2223,941,"ST","BIT"
1996,1303,1118,"ST","NG"
1996,148,1,"HY","WAT"
1996,148,1,"IC","FO2"
1996,1754,2127,"ST","FO2"
1996,148,1,"ST","PC"
1996,1475,440,"ST","BIT"
1996,2454,2061,"ST","LIG"
1996,545,493,"ST","NG"
1996,2023,1,"HY","WAT"
1996,1662,1,"HY","WAT"
1996,2388,1,"HY","WAT"
1996,2319,1,"HY","WAT"
1996,3345,1,"HY","WAT"
1996,1758,1,"HY","WAT"
1996,2204,2254,"ST","FO2"
1996,817,582,"ST","NG"
1996,2379,2576,"GT","FO2"
1996,2034,1571,"GT","NG"
1996,3427,873,"ST","FO6"
1996,2215,1854,"ST","NG"
1996,793,1406,"ST","FO6"
1996,2602,2046,"ST","NG"
1996,1830,2121,"ST","FO2"
1996,1864,1408,"ST","LIG"
1996,113,1,"ST","FO2"
1996,1094,1112,"ST","NG"
1996,1605,2287,"IC","FO2"
1996,137,1038,"GT","FO2"
1996,59,2468,"GT","NG"
1996,706,1,"HY","WAT"
1996,2614,1,"HY","WAT"
1996,3270,1,"HY","WAT"
1996,2444,1,"HY","WAT"
1996,2504,1,"HY","WAT"
1996,2530,1,"HY","WAT"
1996,2341,1,"HY","WAT"
1996,2696,1,"HY","WAT"
1996,2128,1,"HY","WAT"
1996,2383,1,"HY","WAT"
1996,2416,1,"HY","WAT"
1996,1339,1,"HY","WAT"
1996,1568,1,"HY","WAT"
1996,263,1,"HY","WAT"
1996,148,1,"ST","FO2"
1996,1234,839,"ST","NG"
1996,148,1,"ST","FO2"
1996,785,538,"ST","NG"
1996,800,1178,"ST","FO2"
1996,266,2178,"ST","BIT"
1996,1213,2293,"GT","FO2"
1996,748,745,"GT","NG"
1996,1157,762,"ST","LIG"
1996,184,1032,"ST","NG"
1996,148,1,"GT","FO2"
1996,3391,176,"GT","NG"
1996,728,1,"HY","WAT"
1996,2071,1,"HY","WAT"
1996,618,1,"HY","WAT"
1996,2041,1,"HY","WAT"
1996,640,1,"HY","WAT"
1996,2819,1,"HY","WAT"
1996,1092,1,"HY","WAT"
1996,2097,1,"HY","WAT"
1996,2509,1,"HY","WAT"
1996,1626,1,"HY","WAT"
1996,2536,1,"HY","WAT"
1996,2814,1,"HY","WAT"
1996,186,2260,"ST","BIT"
1996,747,403,"ST","NG"
1996,148,1,"ST","FO6"
1996,3026,766,"IC","FO2"
1996,1022,1576,"ST","FO2"
1996,304,2299,"ST","BIT"
1996,1550,1,"HY","WAT"
1996,1602,1,"HY","WAT"
1996,515,1,"HY","WAT"
1996,2403,1,"HY","WAT"
1996,322,1,"HY","WAT"
1996,1396,1,"HY","WAT"
1996,774,1,"HY","WAT"
1996,1750,1,"HY","WAT"
1996,2853,1,"HY","WAT"
1996,2545,1,"HY","WAT"
1996,2000,1,"HY","WAT"
1996,3228,1,"HY","WAT"
1996,2898,1,"HY","WAT"
1996,784,1,"HY","WAT"
1996,385,1,"HY","WAT"
1996,2158,1,"HY","WAT"
1996,241,1,"HY","WAT"
1996,916,1,"HY","WAT"
1996,2907,1,"HY","WAT"
1996,1704,1,"HY","WAT"
1996,807,1,"HY","WAT"
1996,737,1,"HY","WAT"
1996,3096,1,"HY","WAT"
1996,1516,1892,"IC","FO2"
1996,1846,1,"HY","WAT"
1996,2481,1,"HY","WAT"
1996,1328,1,"HY","WAT"
1996,283,1,"HY","WAT"
1996,2345,1,"HY","WAT"
1996,1877,1,"HY","WAT"
1996,1073,1,"HY","WAT"
1996,2012,1,"HY","WAT"
1996,682,1,"HY","WAT"
1996,3567,1,"HY","WAT"
1996,1849,1,"HY","WAT"
1996,465,1,"HY","WAT"
1996,1968,1,"HY","WAT"
1996,2586,1,"HY","WAT"
